#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:31:05 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2547}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2547
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2547:
#Name: J/A+A/612/A99/ngc2547
#Title: Parameters for NGC2547
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
08102029-4902254;NGC2547;GIRAFFE; 3538;  21;   3.970;        ;  -0.220;        ; ; 110.600;        ;   0;   0.863;   0.011;  13.665;   0.343; 0.968; 0.008; 335;122.58454;-49.04039
08102103-4910448;NGC2547;GIRAFFE; 3520;    ;   3.883;        ;   0.263;        ; ; 138.000;        ;   0;   0.826;   0.010;  12.543;   0.281; 0.988; 0.002; 336;122.58762;-49.17911
08102106-4911465;NGC2547;GIRAFFE; 5834;  78;   3.862;        ;  -0.028;   0.192; ;  32.567;   3.729;   0;   0.998;   0.002;  27.877;   0.241;      ;      ; 337;122.58775;-49.19625
08102150-4901339;NGC2547;GIRAFFE; 3730;  29;   4.263;        ;  -0.210;        ; ; 122.000;        ;   0;   0.826;   0.006;  12.266;   0.250; 0.986; 0.002; 338;122.58958;-49.02608
08102172-4845417;NGC2547;GIRAFFE; 4574; 318;   2.172;        ;  -0.074;   0.222; ; 426.950;   4.830;   0;   1.015;   0.005;  44.051;   0.242;      ;      ; 339;122.59050;-48.76158
08102187-4900068;NGC2547;GIRAFFE; 3351;    ;   3.570;        ;  -0.396;        ; ; 258.200;        ;   0;   0.866;   0.020;  12.605;   5.219; 0.938; 0.026; 340;122.59112;-49.00189
08102202-4918051;NGC2547;GIRAFFE; 4928; 100;   3.120;   0.020;  -0.071;   0.093;<;  29.600;        ;   3;   1.003;   0.003;  38.102;   0.242;      ;      ; 341;122.59175;-49.30142
08102210-4911230;NGC2547;GIRAFFE; 3618;  33;   4.148;        ;  -0.230;        ;<; 100.000;        ;   3;   0.832;   0.007;  13.260;   0.258; 0.983; 0.004; 342;122.59208;-49.18972
08102311-4902454;NGC2547;GIRAFFE; 3736;    ;   4.138;        ;   0.358;        ;<; 100.000;        ;   3;   0.844;   0.008;  14.128;   0.256; 0.921; 0.022; 343;122.59629;-49.04594
08102343-4855483;NGC2547;GIRAFFE; 5017;  62;   2.519;        ;  -0.220;   0.141;<;  29.000;        ;   3;   1.018;   0.004;  78.930;   0.243;      ;      ; 344;122.59762;-48.93008
08102486-4901495;NGC2547;GIRAFFE; 5950;  42;   4.020;        ;   0.003;   0.019; ; 166.400;   3.608;   0;   0.998;   0.002;  13.354;   0.242; 0.978; 0.005; 345;122.60358;-49.03042
08102491-4851482;NGC2547;GIRAFFE; 5076;    ;   3.900;        ;  -0.104;        ; ;  27.600;        ;    ;   0.986;        ;  12.103;   0.244;      ;      ; 346;122.60379;-48.86339
08102529-4923024;NGC2547;GIRAFFE; 3499;  83;   4.642;   0.138;  -0.260;        ;<; 100.000;        ;   3;   0.824;   0.008;  29.044;   0.258; 0.157; 0.111; 347;122.60537;-49.38400
08102629-4937253;NGC2547;GIRAFFE; 4838; 330;   4.446;   0.114;  -0.018;   0.043; ;  56.133;   5.419;   0;   0.951;   0.004;  21.891;   0.246;      ;      ; 348;122.60954;-49.62369
08102704-4908487;NGC2547;GIRAFFE; 5523;  39;   3.842;        ;  -0.035;   0.021; ; 193.900;   2.753;   0;   0.994;   0.001;  12.556;   0.240; 0.988; 0.002; 349;122.61267;-49.14686
08102741-4920196;NGC2547;GIRAFFE; 3405;    ;   4.424;        ;   0.316;        ;<; 100.000;        ;   3;   0.840;   0.013;  12.185;   0.328; 0.985; 0.002; 350;122.61421;-49.33878
08102854-4856518;NGC2547;GIRAFFE; 5861;  95;   4.365;   0.021;   0.045;   0.021; ; 201.133;   4.817;   0;   0.998;   0.001;  12.255;   0.241;      ;      ; 351;122.61892;-48.94772
08103001-4903218;NGC2547;GIRAFFE; 3391;    ;   2.976;        ;  -0.565;        ; ; 109.500;        ;   0;   0.875;   0.016;  13.606;   0.493;      ;      ; 352;122.62504;-49.05606
08103088-4910443;NGC2547;GIRAFFE; 3805; 229;   4.473;   0.119;  -0.180;        ; ;  66.500;        ;   0;   0.813;   0.007;  13.402;   0.359; 0.979; 0.005; 353;122.62867;-49.17897
08103100-4851071;NGC2547;GIRAFFE; 3831; 186;   4.346;   0.098;  -0.100;        ; ; 100.700;        ;   0;   0.825;   0.008;  -5.682;   0.268; 0.136; 0.015; 354;122.62917;-48.85197
08103139-4921590;NGC2547;GIRAFFE; 4890;    ;   2.510;        ;  -0.770;        ; ;  16.800;        ;    ;   1.019;        ; 232.112;   0.244;      ;      ; 355;122.63079;-49.36639
08103186-4921296;NGC2547;GIRAFFE; 4467; 295;   3.880;        ;  -0.023;   0.123; ; 379.633;  15.800;   0;   0.942;   0.002;  15.263;   0.251; 0.694; 0.147; 356;122.63275;-49.35822
08103259-4909436;NGC2547;GIRAFFE; 3546;  48;   4.680;        ;  -0.220;        ;<; 100.000;        ;   3;   0.740;   0.011;   9.815;   0.244; 0.897; 0.009; 357;122.63579;-49.16211
08103301-4915066;NGC2547;GIRAFFE; 4876; 154;   2.591;        ;  -0.062;   0.095;<;  22.600;        ;   3;   1.019;   0.002;   2.476;   0.241;      ;      ; 358;122.63754;-49.25183
08103397-4922186;NGC2547;GIRAFFE; 3533;  23;   3.639;        ;  -0.220;        ;<; 100.000;        ;   3;   0.827;   0.010;  12.878;   0.272; 0.988; 0.002; 359;122.64154;-49.37183
08103432-4900496;NGC2547;GIRAFFE; 6540;    ;   4.106;        ;  -0.243;        ;<;   9.100;        ;   3;   1.004;   0.001;  -9.565;   0.241; 0.147; 0.019; 360;122.64300;-49.01378
08103470-4908400;NGC2547;GIRAFFE; 5990;  76;   4.062;   0.026;   0.056;   0.036; ; 175.650;   1.735;   0;   0.999;   0.001;  13.504;   0.243; 0.973; 0.007; 361;122.64458;-49.14444
08103536-4936171;NGC2547;GIRAFFE; 5026; 164;   2.866;        ;  -0.095;   0.187;<;  18.700;        ;   3;   1.008;   0.003;  35.810;   0.241;      ;      ; 362;122.64733;-49.60475
08103549-4905001;NGC2547;GIRAFFE; 4598; 183;   2.589;        ;   0.026;   0.049; ; 423.100;        ;   0;        ;        ;   4.830;   0.243; 0.424; 0.030; 363;122.64787;-49.08336
08103571-4927495;NGC2547;GIRAFFE; 4154; 546;   4.429;   0.198;  -0.120;        ;<;  54.900;        ;   3;   0.838;   0.008;  12.426;   0.280; 0.987; 0.002; 364;122.64879;-49.46375
08103572-4909008;NGC2547;GIRAFFE; 4375; 413;   4.123;        ;  -0.018;   0.106; ; 226.333;   6.307;   0;   0.907;   0.003;  13.562;   0.242; 0.971; 0.007; 365;122.64883;-49.15022
08103575-4937078;NGC2547;GIRAFFE; 5083;  28;   2.910;        ;  -0.179;   0.193; ;  24.900;   2.575;   0;   1.010;   0.004;  73.602;   0.244;      ;      ; 366;122.64896;-49.61883
08103582-4920054;NGC2547;GIRAFFE; 3404;  22;   2.820;        ;  -0.270;        ; ; 135.200;        ;   0;   0.838;   0.012;  12.720;   0.293; 0.988; 0.002; 367;122.64925;-49.33483
08103637-4847086;NGC2547;GIRAFFE; 4910;  34;   2.920;        ;  -0.139;   0.073; ;  38.400;        ;   0;   1.019;   0.005; 148.568;   0.246;      ;      ; 368;122.65154;-48.78572
08103672-4851270;NGC2547;GIRAFFE; 5523;  27;   4.519;   0.044;  -0.021;   0.022; ;  46.067;   5.409;   0;   0.990;   0.003;   6.748;   0.243;      ;      ; 369;122.65300;-48.85750
08103676-4858389;NGC2547;GIRAFFE; 3421;    ;   4.145;        ;   0.538;        ; ;  40.500;        ;   0;   0.863;   0.018;  11.279;   0.417; 0.951; 0.005; 370;122.65317;-48.97747
08103714-4916589;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 371;122.65475;-49.28303
08103735-4928104;NGC2547;GIRAFFE; 3460;  62;   3.520;        ;  -0.220;        ;<; 100.000;        ;   3;   0.840;   0.011;  12.164;   0.304; 0.984; 0.002; 372;122.65562;-49.46956
08103764-4904185;NGC2547;GIRAFFE; 3644;    ;   4.312;        ;  -0.393;        ;<; 100.000;        ;   3;   0.820;   0.007;  -9.469;   0.254; 0.110; 0.014; 373;122.65683;-49.07181
08103784-4846175;NGC2547;GIRAFFE; 5439; 144;   4.184;   0.054;   0.028;   0.017;<;  16.700;        ;   3;   0.987;   0.003;   1.369;   0.243;      ;      ; 374;122.65767;-48.77153
08103793-4914225;NGC2547;GIRAFFE; 5676; 189;   3.968;        ;  -0.255;   0.168; ;  36.267;   6.960;   0;   1.003;   0.001;   9.569;   0.241;      ;      ; 375;122.65804;-49.23958
08103814-4912287;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 376;122.65892;-49.20797
08103823-4845447;NGC2547;GIRAFFE; 4379;    ;   1.214;        ;  -0.786;        ; ; 122.400;        ;    ;        ;        ; 393.914;   2.190;      ;      ; 377;122.65929;-48.76242
08103836-4851570;NGC2547;GIRAFFE; 4477; 178;   2.406;        ;  -0.263;   0.165; ;  43.900;        ;   0;   1.026;   0.005;  93.207;   0.243;      ;      ; 378;122.65983;-48.86583
08103840-4906404;NGC2547;GIRAFFE; 4692;  35;   2.464;   0.164;  -0.095;   0.067;<;  38.800;        ;   3;   1.024;   0.003;  53.511;   0.240;      ;      ; 379;122.66000;-49.11122
08103930-4929046;NGC2547;GIRAFFE; 3965; 124;   4.440;        ;  -0.045;   0.132; ; 174.500;  16.093;   0;   0.878;   0.004;  12.905;   0.242; 0.987; 0.002; 380;122.66375;-49.48461
08103983-4904377;NGC2547;GIRAFFE; 6210;  59;   3.692;   0.155;  -0.205;   0.116; ;  88.233;   1.794;   0;   1.013;   0.001;  -0.795;   0.240; 0.266; 0.028; 381;122.66596;-49.07714
08104061-4907056;NGC2547;GIRAFFE; 3376;  16;   4.230;        ;  -0.270;        ;<; 100.000;        ;   3;   0.851;   0.014; 477.480;   1.581;      ;      ; 382;122.66921;-49.11822
08104108-4907525;NGC2547;GIRAFFE; 3358;  67;   4.520;        ;  -0.270;        ;<; 100.000;        ;   3;   0.849;   0.012;  12.450;   0.294; 0.987; 0.002; 383;122.67117;-49.13125
08104252-4924552;NGC2547;GIRAFFE; 4178;    ;   1.870;        ;   0.098;        ; ; 184.400;        ;    ;        ;        ; 478.529;   4.715;      ;      ; 384;122.67717;-49.41533
08104335-4901152;NGC2547;GIRAFFE; 4493; 259;   4.168;        ;  -0.006;   0.072; ; 188.600;   4.838;   0;   0.932;   0.003;  13.022;   0.242; 0.986; 0.003; 385;122.68062;-49.02089
08104343-4930158;NGC2547;GIRAFFE; 4981;  39;   3.021;   0.033;  -0.109;   0.140;<;  18.000;        ;   3;   1.007;   0.005;  68.390;   0.247;      ;      ; 386;122.68096;-49.50439
08104410-4913153;NGC2547;GIRAFFE; 5109;  24;   2.441;   0.093;  -0.369;   0.015; ;  27.200;        ;   0;   1.011;   0.002;  61.351;   0.240;      ;      ; 387;122.68375;-49.22092
08104437-4939001;NGC2547;GIRAFFE; 4599;    ;   2.413;        ;  -0.113;        ; ; 452.100;        ;    ;        ;        ;  20.490;   2.492; 0.073; 0.818; 388;122.68487;-49.65003
08104494-4929069;NGC2547;GIRAFFE; 5062;  46;   3.547;   0.023;  -0.059;   0.058;<;  38.300;        ;   3;   0.999;   0.005;  80.355;   0.244;      ;      ; 389;122.68725;-49.48525
08104546-4901068;NGC2547;GIRAFFE; 6311;    ;   4.194;        ;  -0.042;        ; ; 117.433;   3.116;   0;   0.998;   0.001;  11.747;   0.241; 0.969; 0.005; 390;122.68942;-49.01856
08104554-4905204;NGC2547;GIRAFFE; 4879; 276;   4.221;        ;   0.004;   0.072; ; 286.850;   2.150;   0;   0.973;   0.002;  10.152;   0.241; 0.802; 0.022; 391;122.68975;-49.08900
08104554-4931459;NGC2547;GIRAFFE; 4434;    ;   4.152;        ;   0.447;        ; ; 133.800;        ;    ;   0.871;        ;  14.394;   1.182; 0.935; 0.024; 392;122.68975;-49.52942
08104570-4906171;NGC2547;GIRAFFE; 3624;  27;   4.100;        ;  -0.240;        ;<; 100.000;        ;   3;   0.835;   0.006;  11.008;   0.249; 0.904; 0.012; 393;122.69042;-49.10475
08104617-4855012;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 394;122.69237;-48.91700
08104728-4938406;NGC2547;GIRAFFE; 4622;  24;   2.324;   0.076;  -0.074;   0.005;<;  38.600;        ;   3;   1.024;   0.004;  49.964;   0.242;      ;      ; 395;122.69700;-49.64461
08104768-4859070;NGC2547;GIRAFFE; 5243;  11;   3.221;        ;  -0.096;   0.100;<;  36.700;        ;   3;   1.006;   0.004;  34.274;   0.243;      ;      ; 396;122.69867;-48.98528
08104794-4917081;NGC2547;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;        ;        ;      ;      ; 397;122.69975;-49.28558
08104805-4916295;NGC2547;GIRAFFE; 4834;    ;   3.440;        ;   0.169;        ; ; 175.300;        ;    ;        ;        ; 475.984;   4.540;      ;      ; 398;122.70021;-49.27486
08104831-4912292;NGC2547;GIRAFFE; 3276;    ;   3.410;        ;   0.011;        ; ;  97.300;        ;   0;   0.826;   0.015;  13.273;   0.409; 0.983; 0.003; 399;122.70129;-49.20811
08104835-4915249;NGC2547;GIRAFFE; 3447;  42;   4.190;        ;  -0.220;        ; ;  90.700;        ;   0;   0.844;   0.010;  13.281;   0.437; 0.983; 0.003; 400;122.70146;-49.25692
08104858-4906056;NGC2547;GIRAFFE; 4559;  86;   2.305;   0.131;  -0.035;   0.007; ;  42.833;  14.511;   0;   1.020;   0.003;  68.885;   0.241;      ;      ; 401;122.70242;-49.10156
08104978-4908198;NGC2547;GIRAFFE; 5000;    ;   3.000;        ;  -1.000;        ; ;        ;        ;    ;        ;        ; 391.031;   2.766;      ;      ; 402;122.70742;-49.13883
08104984-4911258;NGC2547;GIRAFFE; 6352;    ;   4.291;        ;  -0.158;        ; ; 106.800;   1.700;   0;   0.996;   0.001;  11.045;   0.241; 0.910; 0.013; 403;122.70767;-49.19050
08104995-4906215;NGC2547;GIRAFFE; 4422; 249;   4.483;   0.070;  -0.066;   0.084; ;  44.900;        ;   0;   0.910;   0.005;   7.222;   0.292;      ;      ; 404;122.70812;-49.10597
08105210-4921138;NGC2547;GIRAFFE; 3588;    ;   3.459;        ;  -0.011;        ; ;  92.700;        ;   0;   0.831;   0.006;  12.593;   0.266; 0.988; 0.002; 405;122.71708;-49.35383
08105292-4849203;NGC2547;GIRAFFE; 4940; 142;   3.322;        ;  -0.091;   0.110;<;  31.400;        ;   3;   1.010;   0.004;  40.365;   0.242;      ;      ; 406;122.72050;-48.82231
08105300-4852322;NGC2547;GIRAFFE; 5053;    ;   3.660;        ;  -0.307;        ; ;  74.200;        ;    ;        ;        ;  23.433;   0.699;      ;      ; 407;122.72083;-48.87561
08105523-4926365;NGC2547;GIRAFFE; 3321;    ;   3.473;        ;   0.401;        ; ;  72.200;        ;   0;   0.825;   0.017;  27.576;   0.418; 0.139; 0.133; 408;122.73012;-49.44347
08105529-4901015;NGC2547;GIRAFFE; 4707;  24;   2.477;   0.081;  -0.100;   0.015;<;  31.400;        ;   3;   1.022;   0.004;  83.432;   0.241;      ;      ; 409;122.73037;-49.01708
08105543-4931088;NGC2547;GIRAFFE; 4971; 132;   3.120;        ;  -0.139;   0.194;<;  27.900;        ;   3;   1.015;   0.004;  44.489;   0.244;      ;      ; 410;122.73096;-49.51911
08105561-4852342;NGC2547;GIRAFFE; 5021; 142;   3.352;        ;  -0.200;   0.233;<;  16.000;        ;   3;   1.004;   0.003;  -7.764;   0.243;      ;      ; 411;122.73171;-48.87617
08105610-4918399;NGC2547;GIRAFFE; 3442; 279;   4.110;        ;  -0.180;        ; ;  32.500;        ;   0;   0.975;   0.008;  41.046;   2.108; 0.081; 0.034; 412;122.73375;-49.31108
08105658-4912074;NGC2547;GIRAFFE; 4747;  21;   2.554;   0.107;  -0.121;   0.077; ;  65.433;   5.830;   0;   1.015;   0.003;  91.758;   0.240;      ;      ; 413;122.73575;-49.20206
08105720-4923478;NGC2547;GIRAFFE; 3352;  40;   4.500;        ;  -0.250;        ;<; 100.000;        ;   3;   0.849;   0.014;  11.006;   0.378; 0.920; 0.009; 414;122.73833;-49.39661
08105917-4904277;NGC2547;GIRAFFE; 3643;    ;   1.596;        ;  -3.212;        ; ;        ;        ;    ;        ;        ;  12.627;   0.956;      ;      ; 415;122.74654;-49.07436
08105940-4851272;NGC2547;GIRAFFE; 3482;    ;   2.921;        ;   0.362;        ; ;  44.100;        ;   0;   0.858;   0.017;  12.695;   0.502; 0.986; 0.002; 416;122.74750;-48.85756
08105964-4932338;NGC2547;GIRAFFE; 4931;  13;   2.745;   0.039;  -0.112;   0.062;<;  29.900;        ;   3;   1.014;   0.005;  44.404;   0.245;      ;      ; 417;122.74850;-49.54272
08110007-4904413;NGC2547;GIRAFFE; 3622;   7;   4.641;   0.089;  -0.220;        ;<; 100.000;        ;   3;   0.795;   0.010;   5.603;   0.285; 0.432; 0.028; 418;122.75029;-49.07814
08110009-4906442;NGC2547;GIRAFFE; 5723;   6;   4.191;   0.193;   0.012;   0.003; ; 162.150;   1.750;   0;   0.993;   0.002;  12.030;   0.241; 0.980; 0.003; 419;122.75037;-49.11228
08110044-4919466;NGC2547;GIRAFFE; 5276;  98;   3.741;   0.080;  -0.011;   0.016;<;  21.500;        ;   3;   1.000;   0.003;  68.912;   0.241;      ;      ; 420;122.75183;-49.32961
08110059-4920466;NGC2547;GIRAFFE; 6624;    ;   4.022;        ;  -0.051;        ; ; 159.200;        ;    ;   0.879;        ;  11.813;   0.652; 0.976; 0.004; 421;122.75246;-49.34628
08110139-4900089;NGC2547;GIRAFFE; 5445;  73;   4.577;   0.061;  -0.046;   0.020; ; 173.750;   1.810;   0;   0.993;   0.002;  12.323;   0.241;      ;      ; 422;122.75579;-49.00247
08110155-4856150;NGC2547;GIRAFFE; 3999; 387;   4.029;        ;  -0.180;        ;<;  44.800;        ;   3;   0.870;   0.013;  91.283;   0.396; 0.137; 0.037; 423;122.75646;-48.93750
08110201-4916095;NGC2547;GIRAFFE; 5583; 234;   4.109;   0.092;   0.130;   0.115;<;  22.900;        ;   3;   0.993;   0.002;  54.769;   0.241;      ;      ; 424;122.75837;-49.26931
08110234-4916249;NGC2547;GIRAFFE; 5681;  17;   4.160;        ;  -0.001;   0.016; ; 200.533;   4.221;   0;   0.997;   0.002;  13.100;   0.240; 0.984; 0.003; 425;122.75975;-49.27358
08110259-4928323;NGC2547;GIRAFFE; 4845; 123;   2.980;        ;  -0.192;   0.163;<;  23.800;        ;   3;   1.020;   0.003;  98.966;   0.241;      ;      ; 426;122.76079;-49.47564
08110268-4911084;NGC2547;GIRAFFE; 6270;    ;   3.850;        ;  -0.146;        ; ;        ;        ;    ;        ;        ;  13.036;   2.374; 0.953; 0.017; 427;122.76117;-49.18567
08110321-4930298;NGC2547;GIRAFFE; 5122;  54;   3.498;   0.029;  -0.082;   0.163;<;  31.900;        ;   3;   1.000;   0.005;  25.646;   0.246;      ;      ; 428;122.76337;-49.50828
08110403-4852137;NGC2547;GIRAFFE; 4762;  31;   2.593;   0.182;  -0.120;   0.075; ; 439.800;   8.236;   0;   1.021;   0.005;  54.080;   0.243;      ;      ; 429;122.76679;-48.87047
08110435-4853491;NGC2547;GIRAFFE; 5017; 285;   2.576;        ;  -0.147;   0.210; ; 378.900;   4.939;   0;   1.015;   0.003;  61.945;   0.241;      ;      ; 430;122.76812;-48.89697
08110496-4859465;NGC2547;GIRAFFE; 3543;  10;   4.730;        ;  -0.230;        ;<; 100.000;        ;   3;   0.841;   0.011;  12.386;   0.286; 0.987; 0.002; 431;122.77067;-48.99625
08110541-4920544;NGC2547;GIRAFFE; 3772;    ;   4.109;        ;  -0.066;        ; ; 233.700;        ;    ;   0.840;        ;  12.233;   0.707; 0.981; 0.003; 432;122.77254;-49.34844
08110558-4939029;NGC2547;GIRAFFE; 4755;  49;   2.489;        ;  -0.170;   0.075;<;  33.500;        ;   3;   1.021;   0.004;  88.933;   0.243;      ;      ; 433;122.77325;-49.65081
08110683-4934269;NGC2547;GIRAFFE; 5239;  43;   3.420;        ;  -0.057;   0.086;<;  18.800;        ;   3;   1.011;   0.003;  29.955;   0.242;      ;      ; 434;122.77846;-49.57414
08110722-4853061;NGC2547;GIRAFFE; 3578;  35;   4.142;        ;  -0.230;        ;<; 100.000;        ;   3;   0.841;   0.006;  12.721;   0.256; 0.988; 0.002; 435;122.78008;-48.88503
08110759-4921423;NGC2547;GIRAFFE; 3598;  26;   3.443;        ;  -0.210;        ; ; 140.067;  21.398;   0;   0.846;   0.006;  19.856;   0.262; 0.084; 0.816; 436;122.78162;-49.36175
08110781-4920585;NGC2547;GIRAFFE; 4684;  87;   2.770;        ;  -0.206;   0.153;<;  15.300;        ;   3;   1.029;   0.003; 108.478;   0.241;      ;      ; 437;122.78254;-49.34958
08110842-4853314;NGC2547;GIRAFFE; 4628;  29;   2.122;   0.003;  -0.382;   0.052;<;  28.600;        ;   3;   1.018;   0.004; 133.747;   0.243;      ;      ; 438;122.78508;-48.89206
08110933-4911533;NGC2547;GIRAFFE; 3473;    ;   4.649;        ;  -0.172;        ; ; 123.900;        ;    ;   0.807;        ;  13.534;   0.805; 0.975; 0.006; 439;122.78887;-49.19814
08110989-4940283;NGC2547;GIRAFFE; 5068; 192;   2.638;        ;  -0.207;   0.208;<;   9.800;        ;   3;   1.016;   0.004;  55.470;   0.246;      ;      ; 440;122.79121;-49.67453
08110996-4857056;NGC2547;GIRAFFE; 4617;    ;   1.142;        ;  -0.493;        ;<;  72.500;        ;   3;   1.044;   0.004; 148.907;   0.240;      ;      ; 441;122.79150;-48.95156
08111019-4925258;NGC2547;GIRAFFE; 4911;  44;   2.775;   0.085;  -0.012;   0.003;<;  33.400;        ;   3;   1.011;   0.005;  77.462;   0.243;      ;      ; 442;122.79246;-49.42383
08111100-4930549;NGC2547;GIRAFFE; 5182;  50;   3.479;   0.183;  -0.153;   0.113; ;  25.400;        ;   0;   1.006;   0.004;  42.594;   0.243;      ;      ; 443;122.79583;-49.51525
08111121-4928358;NGC2547;GIRAFFE; 5063; 111;   3.424;   0.110;  -0.030;   0.075;<;  24.700;        ;   3;   1.002;   0.005;   6.131;   0.246;      ;      ; 444;122.79671;-49.47661
08111134-4904442;NGC2547;GIRAFFE; 6955;    ;   4.443;        ;   0.042;        ; ;  56.450;   1.200;   0;   1.001;   0.001;  14.067;   0.241; 0.926; 0.024; 445;122.79725;-49.07894
08111213-4901226;NGC2547;GIRAFFE; 4939;    ;   3.238;        ;  -0.038;        ; ; 169.400;        ;    ;        ;        ;  15.558;   2.211;      ;      ; 446;122.80054;-49.02294
08111239-4850242;NGC2547;GIRAFFE; 5030;  77;   2.633;        ;  -0.353;   0.165;<;  24.600;        ;   3;   1.014;   0.003;  81.302;   0.241;      ;      ; 447;122.80162;-48.84006
08111420-4848595;NGC2547;GIRAFFE; 5036; 174;   3.420;        ;  -0.123;   0.202;<;  12.700;        ;   3;   1.015;   0.005;  55.941;   0.245;      ;      ; 448;122.80917;-48.81653
08111420-4924449;NGC2547;GIRAFFE; 5187; 291;   2.918;        ;  -0.310;   0.214;<;  16.300;        ;   3;   1.015;   0.004;  38.700;   0.244;      ;      ; 449;122.80917;-49.41247
08111579-4908139;NGC2547;GIRAFFE; 3528;  36;   4.139;        ;  -0.210;        ;<; 100.000;        ;   3;   0.866;   0.012;  11.031;   0.332; 0.914; 0.010; 450;122.81579;-49.13719
08111669-4922290;NGC2547;GIRAFFE; 3393;    ;   4.179;        ;  -1.893;        ;<; 100.000;        ;   3;   0.864;   0.016;  12.316;   0.745;      ;      ; 451;122.81954;-49.37472
