#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T13:46:06 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0b8d99052c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=35	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=J/A+A/612/A99/ic2391
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ic2391}&key:source=J/A+A/612/A99/ic2391&HTTPPRM:&&-ref=VIZ5d0b8d99052c&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ic2391
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ic2391
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ic2391:
#Name: J/A+A/612/A99/ic2391
#Title: Parameters for IC2391
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
130.2595000;-52.8372500;08410228-5250141; IC2391;GIRAFFE; 4109; 237;   4.580;   0.054;  -0.031;   0.168;<;  23.100;        ;   3;   0.846;   0.004;  52.752;   0.246; 0.036;      ; 289;130.25950;-52.83725
130.2614583;-52.8251111;08410275-5249304; IC2391;GIRAFFE; 4638; 112;   2.459;   0.170;  -0.073;   0.033;<;  18.400;        ;   3;   1.015;   0.005;  64.826;   0.243;      ;      ; 290;130.26146;-52.82511
130.2681250;-53.8583611;08410435-5351301; IC2391;GIRAFFE; 4760;  36;   2.627;   0.140;  -0.103;   0.049;<;  17.400;        ;   3;   1.015;   0.003;  47.734;   0.241;      ;      ; 291;130.26812;-53.85836
130.2718750;-53.1306111;08410525-5307502; IC2391;GIRAFFE; 5158;    ;   3.420;        ;   0.000;        ;<;  20.500;        ;   3;   1.004;   0.005;  66.627;   0.243;      ;      ; 292;130.27187;-53.13061
130.2721667;-52.8030833;08410532-5248111; IC2391;GIRAFFE; 4717; 124;   2.760;        ;  -0.024;   0.097; ;  50.167;   4.001;   0;   1.023;   0.004;  34.654;   0.242;      ;      ; 293;130.27217;-52.80308
130.2732500;-52.5890833;08410558-5235207; IC2391;GIRAFFE; 5162;   6;   3.367;   0.162;  -0.022;   0.047; ;  34.467;   5.374;   0;   1.009;   0.004;  18.909;   0.244;      ;      ; 294;130.27325;-52.58908
130.2770000;-53.1368889;08410648-5308128; IC2391;GIRAFFE; 4888; 145;   3.040;        ;  -0.197;   0.191;<;  10.200;        ;   3;   1.017;   0.003; 150.841;   0.241;      ;      ; 295;130.27700;-53.13689
130.2792083;-52.8511389;08410701-5251041; IC2391;GIRAFFE; 4607; 128;   2.348;   0.167;  -0.103;   0.113;<;  44.000;        ;   3;   1.015;   0.003;  46.710;   0.241;      ;      ; 296;130.27921;-52.85114
130.2806667;-52.9743333;08410736-5258276; IC2391;GIRAFFE; 4680;  18;   2.366;   0.127;  -0.042;   0.003;<;  44.000;        ;   3;   1.036;   0.009;  48.539;   0.265;      ;      ; 297;130.28067;-52.97433
130.2819167;-52.6177500;08410766-5237039; IC2391;GIRAFFE; 4905; 197;   3.090;        ;  -0.115;   0.132;<;  29.300;        ;   3;   1.020;   0.004;  42.462;   0.242;      ;      ; 298;130.28192;-52.61775
130.2841667;-52.6348889;08410820-5238056; IC2391;GIRAFFE; 3531;   5;   4.607;   0.201;  -0.250;        ;<; 100.000;        ;   3;   0.820;   0.008;  15.220;   0.257; 0.974;      ; 299;130.28417;-52.63489
130.2851667;-52.7313611;08410844-5243529; IC2391;GIRAFFE; 4944;  91;   3.060;        ;  -0.079;   0.074;<;  31.500;        ;   3;   1.025;   0.004;  47.839;   0.244;      ;      ; 300;130.28517;-52.73136
130.2852917;-53.5327500;08410847-5331579; IC2391;GIRAFFE; 4786; 251;   2.840;        ;  -0.092;   0.145;<;  16.700;        ;   3;   1.021;   0.003;  30.013;   0.241;      ;      ; 301;130.28529;-53.53275
130.2889167;-53.0369444;08410934-5302130; IC2391;GIRAFFE; 3302;    ;   4.285;        ;        ;        ; ;  96.900;        ;   0;   0.871;   0.016;  15.004;   0.639; 0.973;      ; 302;130.28892;-53.03694
130.2912083;-53.4601667;08410989-5327366; IC2391;GIRAFFE; 4831; 128;   2.931;   0.163;  -0.002;   0.062; ;  68.850;   2.800;   0;   1.001;   0.003;  12.089;   0.242;      ;      ; 303;130.29121;-53.46017
130.2938750;-52.6546111;08411053-5239166; IC2391;GIRAFFE; 5122;  27;   2.762;        ;  -0.010;   0.043;<;  22.400;        ;   3;   1.019;   0.003;  13.087;   0.242;      ;      ; 304;130.29387;-52.65461
130.3087917;-53.2786111;08411411-5316430; IC2391;GIRAFFE; 5024; 190;   3.130;        ;  -0.160;   0.274;<;  25.300;        ;   3;   1.019;   0.006;  35.163;   0.250;      ;      ; 305;130.30879;-53.27861
130.3098750;-53.2163056;08411437-5312587; IC2391;GIRAFFE; 5072; 120;   3.535;   0.130;  -0.006;   0.053;<;  34.300;        ;   3;   1.001;   0.006;  28.718;   0.251;      ;      ; 306;130.30987;-53.21631
130.3137500;-52.6981667;08411530-5241534; IC2391;GIRAFFE; 5169;  63;   3.614;   0.041;  -0.102;   0.144;<;  11.900;        ;   3;   0.999;   0.003;  52.195;   0.241;      ;      ; 307;130.31375;-52.69817
130.3143333;-53.0040000;08411544-5300144; IC2391;GIRAFFE; 5113;  41;   3.600;        ;  -0.193;   0.259;<;  12.200;        ;   3;   1.006;   0.003; 160.088;   0.241;      ;      ; 308;130.31433;-53.00400
130.3365833;-53.5212778;08412078-5331166; IC2391;GIRAFFE; 5012; 120;   3.240;        ;  -0.062;   0.128;<;  18.900;        ;   3;   1.018;   0.003;  21.337;   0.242;      ;      ; 309;130.33658;-53.52128
130.3426250;-53.0796667;08412223-5304468; IC2391;GIRAFFE; 3372;  25;   4.633;   0.154;  -0.260;        ; ; 109.800;  27.274;   0;   0.842;   0.007;  15.136;   0.295; 0.976;      ; 310;130.34262;-53.07967
130.3460417;-53.0317778;08412305-5301544; IC2391;GIRAFFE; 4851;  12;   2.599;   0.175;  -0.117;   0.070;<;  25.800;        ;   3;   1.029;   0.006;  67.185;   0.253;      ;      ; 311;130.34604;-53.03178
130.3464167;-52.9994167;08412314-5259579; IC2391;GIRAFFE; 4692;  69;   2.506;   0.080;   0.042;   0.003;<;  38.500;        ;   3;   1.017;   0.003;   4.557;   0.242;      ;      ; 312;130.34642;-52.99942
130.3518333;-53.6092222;08412444-5336332; IC2391;GIRAFFE; 4690;  35;   2.783;   0.149;   0.063;   0.010;<;  39.600;        ;   3;   1.003;   0.003;  73.236;   0.240;      ;      ; 313;130.35183;-53.60922
130.3552500;-53.5659167;08412526-5333573; IC2391;GIRAFFE; 4421; 348;   4.560;        ;   0.000;   0.079; ; 308.550;   2.165;   0;   0.925;   0.003;   8.421;   0.241; 0.346;      ; 314;130.35525;-53.56592
130.3582500;-53.4430278;08412598-5326349; IC2391;GIRAFFE; 3332;  82;   4.054;        ;  -0.280;        ; ; 156.000;        ;   0;   0.872;   0.011;  14.355;   0.287; 0.976;      ; 315;130.35825;-53.44303
130.3600833;-53.3425556;08412642-5320332; IC2391;GIRAFFE; 4825; 182;   3.060;        ;  -0.092;   0.145;<;  19.900;        ;   3;   1.017;   0.004;  29.936;   0.242;      ;      ; 316;130.36008;-53.34256
130.3609167;-53.0739444;08412662-5304262; IC2391;GIRAFFE; 4731;  80;   2.436;   0.200;  -0.085;   0.205;<;   8.100;        ;   3;   1.023;   0.005;  13.046;   0.246;      ;      ; 317;130.36092;-53.07394
130.3634167;-52.6598889;08412722-5239356; IC2391;GIRAFFE; 4854; 106;   2.620;   0.113;  -0.058;   0.071;<;  21.900;        ;   3;   1.018;   0.003;  66.636;   0.241;      ;      ; 318;130.36342;-52.65989
130.3644167;-52.6405000;08412746-5238258; IC2391;GIRAFFE; 4976; 129;   4.058;        ;  -0.067;   0.136;<;  16.900;        ;   3;   1.022;   0.005;  24.688;   0.245;      ;      ; 319;130.36442;-52.64050
130.3655417;-52.8757222;08412773-5252326; IC2391;GIRAFFE; 5084;    ;   2.778;        ;  -0.075;        ;<;  19.500;        ;   3;   1.029;   0.010;  68.182;   0.283;      ;      ; 320;130.36554;-52.87572
130.3714583;-53.2728611;08412915-5316223; IC2391;GIRAFFE; 4705;    ;   4.174;        ;        ;        ; ; 281.500;        ;    ;   0.875;        ;  15.502;   1.597; 0.955;      ; 321;130.37146;-53.27286
130.3721667;-52.6271111;08412932-5237376; IC2391;GIRAFFE; 5057; 125;   3.564;   0.113;  -0.067;   0.136;<;  16.600;        ;   3;   0.999;   0.002;  19.404;   0.240;      ;      ; 322;130.37217;-52.62711
130.3741250;-53.4154167;08412979-5324555; IC2391;GIRAFFE; 5043; 136;   2.724;        ;  -0.053;   0.079; ;  50.367;   5.918;   0;   1.013;   0.003;  50.121;   0.242;      ;      ; 323;130.37412;-53.41542
130.3749167;-52.6771944;08412998-5240379; IC2391;GIRAFFE; 3830; 102;   4.543;   0.171;  -0.150;        ; ;  71.300;  24.139;   0;   0.821;   0.006;  15.151;   0.248; 0.976;      ; 324;130.37492;-52.67719
130.3761250;-53.3989722;08413027-5323563; IC2391;GIRAFFE; 4653;  58;   2.406;   0.080;  -0.019;   0.029;<;  46.000;        ;   3;   1.021;   0.005;  88.702;   0.244;      ;      ; 325;130.37612;-53.39897
130.3847500;-53.3654722;08413234-5321557; IC2391;GIRAFFE; 5200; 119;   3.428;   0.105;   0.008;   0.017;<;  31.400;        ;   3;   1.009;   0.006;  16.388;   0.246;      ;      ; 326;130.38475;-53.36547
130.3889583;-53.6513611;08413335-5339049; IC2391;GIRAFFE; 4707;  46;   2.524;   0.030;  -0.008;   0.026; ;  73.733;   4.802;   0;   1.019;   0.005;  22.564;   0.244;      ;      ; 327;130.38896;-53.65136
130.3911667;-52.7959167;08413388-5247453; IC2391;GIRAFFE; 4949; 176;   3.130;        ;  -0.067;   0.120;<;  22.000;        ;   3;   1.018;   0.002;  24.178;   0.241;      ;      ; 328;130.39117;-52.79592
130.3922083;-53.5462222;08413413-5332464; IC2391;GIRAFFE; 4803; 208;   3.000;        ;  -0.194;   0.262;<;  20.100;        ;   3;   1.015;   0.003; 114.597;   0.241;      ;      ; 329;130.39221;-53.54622
130.3993750;-53.0017500;08413585-5300063; IC2391;GIRAFFE; 4668;  79;   2.453;   0.108;   0.076;   0.020;<;  39.800;        ;   3;   1.024;   0.004;  12.622;   0.243;      ;      ; 330;130.39937;-53.00175
130.3997917;-53.1574444;08413595-5309268; IC2391;GIRAFFE; 3165; 163;   4.795;   0.008;  -0.240;        ;<; 100.000;        ;   3;   0.836;   0.012; 471.469;   1.327;      ;      ; 331;130.39979;-53.15744
130.4152917;-52.9927778;08413967-5259340; IC2391;GIRAFFE; 4406; 482;   4.550;        ;  -0.016;   0.084; ; 131.050;   3.700;   0;   0.913;   0.004;  15.841;   0.250; 0.951;      ; 332;130.41529;-52.99278
130.4161667;-53.2354444;08413988-5314076; IC2391;GIRAFFE; 5157;   3;   3.340;        ;  -0.045;   0.098;<;  34.300;        ;   3;   1.011;   0.004;  30.787;   0.244;      ;      ; 333;130.41617;-53.23544
130.4241250;-53.5202222;08414179-5331128; IC2391;GIRAFFE; 5050;   9;   3.343;   0.106;   0.058;   0.011;<;  29.300;        ;   3;   1.001;   0.002;  25.173;   0.241;      ;      ; 334;130.42412;-53.52022
130.4253333;-52.6911389;08414208-5241281; IC2391;GIRAFFE; 5153; 100;   3.290;        ;  -0.157;   0.172;<;  23.900;        ;   3;   1.016;   0.004;  51.402;   0.243;      ;      ; 335;130.42533;-52.69114
130.4282500;-53.3501389;08414278-5321005; IC2391;GIRAFFE; 5054;  98;   3.330;        ;  -0.105;   0.115;<;  21.500;        ;   3;   1.021;   0.004; -11.424;   0.243;      ;      ; 336;130.42825;-53.35014
130.4331250;-53.2352222;08414395-5314068; IC2391;GIRAFFE; 3391; 138;   4.669;   0.093;  -0.250;        ;<; 100.000;        ;   3;   0.848;   0.010;  13.591;   0.287; 0.948;      ; 337;130.43312;-53.23522
130.4388333;-53.2617778;08414532-5315424; IC2391;GIRAFFE; 4772; 224;   2.740;        ;  -0.205;   0.168;<;  25.200;        ;   3;   1.018;   0.003;  49.214;   0.241;      ;      ; 338;130.43883;-53.26178
130.4511667;-53.5321667;08414828-5331558; IC2391;GIRAFFE; 5075; 114;   3.330;        ;  -0.049;   0.090; ;  35.767;  10.239;   0;   1.011;   0.002;  16.558;   0.240;      ;      ; 339;130.45117;-53.53217
130.4647500;-53.3499167;08415154-5320597; IC2391;GIRAFFE; 3578;  60;   4.730;        ;  -0.220;        ;<; 100.000;        ;   3;   0.822;   0.004;  14.506;   0.243; 0.977;      ; 340;130.46475;-53.34992
130.4665000;-53.4220833;08415196-5325195; IC2391;GIRAFFE; 4855;  53;   2.685;   0.072;   0.016;   0.009;<;  32.100;        ;   3;   1.019;   0.003;  -6.463;   0.240;      ;      ; 341;130.46650;-53.42208
130.4665417;-53.3054722;08415197-5318197; IC2391;GIRAFFE; 5027; 182;   3.330;        ;  -0.056;   0.102; ; 111.200;   2.650;   0;   1.025;   0.003;  33.393;   0.242;      ;      ; 342;130.46654;-53.30547
130.4772917;-53.0226111;08415455-5301214; IC2391;GIRAFFE; 4681;  27;   2.444;   0.054;  -0.059;   0.027;<;  27.700;        ;   3;   1.017;   0.004; 116.801;   0.242;      ;      ; 343;130.47729;-53.02261
130.4776250;-52.8522222;08415463-5251080; IC2391;GIRAFFE; 5196;  52;   3.330;        ;  -0.004;   0.020; ;  39.433;   4.173;   0;   1.023;   0.007;  17.305;   0.257;      ;      ; 344;130.47762;-52.85222
130.4794583;-52.6301389;08415507-5237485; IC2391;GIRAFFE; 4887;   8;   2.805;   0.048;   0.024;   0.020; ;  77.700;   2.450;   0;   1.010;   0.003;   7.613;   0.241;      ;      ; 345;130.47946;-52.63014
130.4900000;-52.8647500;08415760-5251531; IC2391;GIRAFFE; 3798;    ;   4.174;        ;        ;        ; ;  36.900;        ;   0;   0.852;   0.018;  18.036;   0.521; 0.675;      ; 346;130.49000;-52.86475
130.4957500;-53.2101944;08415898-5312367; IC2391;GIRAFFE; -999;    ;        ;        ;        ;        ; ;        ;        ;    ;        ;        ;  14.905;   0.304;      ;      ; 347;130.49575;-53.21019
130.4998750;-53.2582778;08415997-5315298; IC2391;GIRAFFE; 4650;  90;   2.498;   0.158;  -0.033;   0.079;<;  29.400;        ;   3;   1.014;   0.003;  73.701;   0.241;      ;      ; 348;130.49987;-53.25828
130.5066667;-53.3565000;08420160-5321234; IC2391;GIRAFFE; 5043; 126;   3.280;        ;  -0.031;   0.060; ;  35.133;   4.352;   0;   1.013;   0.003;  14.076;   0.241;      ;      ; 349;130.50667;-53.35650
130.5088333;-52.8713056;08420212-5252167; IC2391;GIRAFFE; 5150;  12;   3.420;        ;  -0.085;   0.133;<;  10.500;        ;   3;   1.033;   0.007;  35.200;   0.255;      ;      ; 350;130.50883;-52.87131
130.5109167;-52.6641944;08420262-5239511; IC2391;GIRAFFE; 4515; 176;   4.079;        ;   0.119;   0.045;<;  46.600;        ;   3;   1.015;   0.004;  49.300;   0.241;      ;      ; 351;130.51092;-52.66419
130.5155417;-52.9969722;08420373-5259491; IC2391;GIRAFFE; 5153;    ;   3.390;        ;  -0.011;        ;<;  10.700;        ;   3;   1.014;   0.003; -11.104;   0.245;      ;      ; 352;130.51554;-52.99697
130.5192917;-52.5406944;08420463-5232265; IC2391;GIRAFFE; -999;    ;        ;        ;        ;        ; ; 160.400;        ;    ;        ;        ; 466.285;   3.068;      ;      ; 353;130.51929;-52.54069
130.5205000;-52.8983056;08420492-5253539; IC2391;GIRAFFE; 3546;  31;   4.710;        ;  -0.240;        ; ; 125.300;        ;   0;   0.825;   0.015;  14.245;   0.349; 0.973;      ; 354;130.52050;-52.89831
130.5334583;-53.2183611;08420803-5313061; IC2391;GIRAFFE; 4692;   9;   2.406;   0.080;  -0.043;   0.005; ; 201.500;   3.550;   0;   1.028;   0.004;  72.886;   0.242;      ;      ; 355;130.53346;-53.21836
130.5366250;-52.7471111;08420879-5244496; IC2391;GIRAFFE; 3667;  31;   4.660;        ;  -0.190;        ;<; 100.000;        ;   3;   0.847;   0.003;  29.816;   0.248; 0.112;      ; 356;130.53662;-52.74711
130.5530000;-53.2889722;08421272-5317203; IC2391;GIRAFFE; 5020;  53;   3.052;        ;  -0.030;   0.060; ;  23.300;   6.422;   0;   1.022;   0.005;   8.853;   0.245;      ;      ; 357;130.55300;-53.28897
130.5565417;-53.0001111;08421357-5300004; IC2391;GIRAFFE; 4631;  59;   2.506;   0.049;   0.012;   0.002;<;  53.300;        ;   3;   1.011;   0.006;  39.249;   0.244;      ;      ; 358;130.55654;-53.00011
130.5682500;-52.7731667;08421638-5246234; IC2391;GIRAFFE; 4707;  18;   2.506;   0.009;  -0.024;   0.009;<;  37.600;        ;   3;   1.015;   0.004;  41.152;   0.243;      ;      ; 359;130.56825;-52.77317
130.5693750;-52.7845000;08421665-5247042; IC2391;GIRAFFE; 4659;  27;   2.457;   0.103;  -0.014;   0.034;<;  32.900;        ;   3;   1.020;   0.002;  28.462;   0.240;      ;      ; 360;130.56937;-52.78450
130.5740000;-52.6400556;08421776-5238242; IC2391;GIRAFFE; 4813; 118;   2.625;   0.125;  -0.019;   0.074;<;  38.000;        ;   3;   1.016;   0.003;  23.230;   0.241;      ;      ; 361;130.57400;-52.64006
130.5810000;-52.4920556;08421944-5229314; IC2391;GIRAFFE; 4853;  60;   2.674;   0.188;  -0.054;   0.098;<;  37.000;        ;   3;   1.024;   0.005;  18.939;   0.246;      ;      ; 362;130.58100;-52.49206
130.5859167;-52.9643056;08422062-5257515; IC2391;GIRAFFE; 4900; 103;   3.020;        ;  -0.078;   0.056; ;  66.033;   9.926;   0;   1.013;   0.004;  47.119;   0.242;      ;      ; 363;130.58592;-52.96431
130.6023333;-52.9991667;08422456-5259570; IC2391;GIRAFFE; 4963;  80;   3.212;   0.079;  -0.009;   0.058;<;  31.300;        ;   3;   1.001;   0.002;  10.429;   0.240;      ;      ; 364;130.60233;-52.99917
130.6158750;-53.3824444;08422781-5322568; IC2391;GIRAFFE; 4265; 215;   4.580;   0.014;   0.038;   0.178;<;  25.900;        ;   3;   0.881;   0.004;   9.083;   0.243;      ;      ; 365;130.61587;-53.38244
130.6246667;-52.6657778;08422992-5239568; IC2391;GIRAFFE; 4966; 206;   3.140;        ;  -0.130;   0.214; ;  40.550;   2.150;   0;   1.015;   0.003;  39.264;   0.241;      ;      ; 366;130.62467;-52.66578
130.6278333;-52.9595833;08423068-5257345; IC2391;GIRAFFE; 4147; 372;   4.493;   0.018;  -0.059;   0.116;<;  60.000;        ;   3;   0.842;   0.007;  14.558;   0.284; 0.977;      ; 367;130.62783;-52.95958
130.6332917;-53.0178611;08423199-5301043; IC2391;GIRAFFE; 4313; 190;   4.626;   0.122;  -0.118;   0.070;<;  17.100;        ;   3;   0.884;   0.004;  20.866;   0.243;      ;      ; 368;130.63329;-53.01786
130.6421250;-53.2150556;08423411-5312542; IC2391;GIRAFFE; 4845; 107;   2.638;   0.161;  -0.084;   0.021;<;  11.800;        ;   3;   1.022;   0.006;  46.540;   0.250;      ;      ; 369;130.64212;-53.21506
130.6470833;-52.8442222;08423530-5250392; IC2391;GIRAFFE; 4881; 249;   3.140;        ;  -0.065;   0.115; ;  24.850;   3.125;   0;   1.016;   0.006;  20.147;   0.251;      ;      ; 370;130.64708;-52.84422
130.6664583;-52.6615556;08423995-5239416; IC2391;GIRAFFE; 5201;  33;   3.506;   0.131;  -0.074;   0.098;<;  14.000;        ;   3;   1.006;   0.003;   4.656;   0.244;      ;      ; 371;130.66646;-52.66156
130.6696250;-53.1889444;08424071-5311202; IC2391;GIRAFFE; 5141;    ;   3.330;        ;   0.020;        ;<;  32.500;        ;   3;   1.016;   0.005;   3.073;   0.249;      ;      ; 372;130.66962;-53.18894
130.6707917;-53.5099722;08424099-5330359; IC2391;GIRAFFE; 3664;  47;   4.660;        ;  -0.190;        ; ;  33.700;        ;   0;   0.823;   0.003;  14.694;   0.243; 0.978;      ; 373;130.67079;-53.50997
130.6716667;-53.3308333;08424120-5319510; IC2391;GIRAFFE; 4870; 138;   3.000;        ;  -0.102;   0.094;<;  21.600;        ;   3;   1.021;   0.003;  52.616;   0.241;      ;      ; 374;130.67167;-53.33083
130.6819167;-53.4440000;08424366-5326384; IC2391;GIRAFFE; 4559; 198;   3.892;        ;   0.045;   0.083;<;  39.600;        ;   3;   1.020;   0.004;  44.862;   0.241;      ;      ; 375;130.68192;-53.44400
130.6827083;-52.5742222;08424385-5234272; IC2391;GIRAFFE; 4943; 205;   3.240;        ;  -0.066;   0.135;<;  17.600;        ;   3;   1.016;   0.003;  19.619;   0.241;      ;      ; 376;130.68271;-52.57422
130.6841250;-53.5286389;08424419-5331431; IC2391;GIRAFFE; 4970;  43;   2.840;   0.041;  -0.011;   0.045;<;  24.500;        ;   3;   1.011;   0.003;  33.617;   0.241;      ;      ; 377;130.68412;-53.52864
130.6850000;-53.2088611;08424440-5312319; IC2391;GIRAFFE; 4750;  45;   3.134;        ;  -0.097;   0.039;<;  20.900;        ;   3;   0.997;   0.006;  61.851;   0.251;      ;      ; 378;130.68500;-53.20886
130.7001250;-52.9502778;08424803-5257010; IC2391;GIRAFFE; 4822; 126;   2.900;        ;  -0.216;   0.187;<;  13.500;        ;   3;   1.018;   0.007;  75.152;   0.257;      ;      ; 379;130.70012;-52.95028
130.7010000;-53.0326944;08424824-5301577; IC2391;GIRAFFE; 4507; 206;   2.710;        ;   0.073;   0.087;<;  51.100;        ;   3;   1.020;   0.007;  44.148;   0.247;      ;      ; 380;130.70100;-53.03269
130.7042917;-52.8710278;08424903-5252157; IC2391;GIRAFFE; 3397; 147;   4.739;   0.013;  -0.260;        ; ;  18.300;        ;   0;   0.836;   0.009;  15.545;   0.405; 0.966;      ; 381;130.70429;-52.87103
130.7069167;-52.8621944;08424966-5251439; IC2391;GIRAFFE; 4657;  62;   2.559;   0.135;   0.122;   0.030;<;  36.900;        ;   3;   1.019;   0.006;  12.256;   0.245;      ;      ; 382;130.70692;-52.86219
130.7150417;-53.4076944;08425161-5324277; IC2391;GIRAFFE; 4766;  32;   2.804;   0.194;  -0.032;   0.047;<;  44.300;        ;   3;   1.003;   0.003;   0.170;   0.241;      ;      ; 383;130.71504;-53.40769
130.7202500;-52.7955833;08425286-5247441; IC2391;GIRAFFE; 4297; 238;   4.503;   0.025;  -0.182;   0.011;<;   7.800;        ;   3;   0.890;   0.005;  44.618;   0.248;      ;      ; 384;130.72025;-52.79558
130.7244167;-52.8557500;08425386-5251207; IC2391;GIRAFFE; 4799;  42;   2.630;   0.070;  -0.032;   0.079;<;  36.800;        ;   3;   1.013;   0.005;  45.334;   0.244;      ;      ; 385;130.72442;-52.85575
130.7303750;-52.8731389;08425529-5252233; IC2391;GIRAFFE; 4565; 114;   2.650;        ;   0.007;   0.080;<;  40.000;        ;   3;   1.024;   0.003;   8.079;   0.241;      ;      ; 386;130.73037;-52.87314
130.7321667;-53.3430278;08425572-5320349; IC2391;GIRAFFE; 5054;  89;   3.350;        ;  -0.038;   0.087;<;  28.800;        ;   3;   1.019;   0.002;   0.520;   0.240;      ;      ; 387;130.73217;-53.34303
130.7346250;-52.9833889;08425631-5259002; IC2391;GIRAFFE; 5106;  53;   3.443;   0.089;  -0.063;   0.096;<;  38.100;        ;   3;   1.003;   0.005;  48.368;   0.244;      ;      ; 388;130.73462;-52.98339
130.7425833;-53.0398056;08425822-5302233; IC2391;GIRAFFE; 4677;  50;   2.483;   0.140;  -0.106;   0.084;<;  36.500;        ;   3;   1.016;   0.007;  46.697;   0.253;      ;      ; 389;130.74258;-53.03981
130.7538750;-52.6516111;08430093-5239058; IC2391;GIRAFFE; 4691;  31;   2.838;   0.158;   0.027;   0.009;<;  46.600;        ;   3;   1.002;   0.005;  81.612;   0.244;      ;      ; 390;130.75387;-52.65161
