#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:29:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2516}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2516
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2516:
#Name: J/A+A/612/A99/ngc2516
#Title: Parameters for NGC2516
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07565554-6039300;NGC2516;GIRAFFE; 3851; 335;   4.930;   0.380;   0.004;   0.110; ; 122.900;        ;    ;   0.756;        ;  28.641;   1.988; 0.840;      ; 331;119.23142;-60.65833
07565600-6019424;NGC2516;GIRAFFE; 5191;  61;   4.480;   0.440;   0.097;   0.130; ; 171.350;        ;    ;   0.981;        ;  24.752;   0.244; 0.987;      ; 332;119.23333;-60.32844
07565636-6100575;NGC2516;GIRAFFE; 4292; 169;   4.670;   0.170;   0.194;   0.330; ;  35.200;        ;    ;        ;        ; -10.204;   0.244; 0.108;      ; 333;119.23483;-61.01597
07565692-6123217;NGC2516;GIRAFFE; 4170; 163;   5.000;   0.150;  -0.444;   0.460; ;  40.300;        ;    ;   0.827;        ;  19.610;   0.702; 0.757;      ; 334;119.23717;-61.38936
07565746-6017559;NGC2516;GIRAFFE; 6172; 131;   4.180;   0.110;  -0.334;   0.370; ; 121.300;        ;    ;   0.997;        ;  25.270;   0.246; 0.972;      ; 335;119.23942;-60.29886
07565956-6049567;NGC2516;GIRAFFE; 4110; 475;   4.250;   0.380;   0.132;   0.260; ;  90.700;        ;    ;   0.909;        ;  24.490;   0.362; 0.990;      ; 336;119.24817;-60.83242
07565986-6106322;NGC2516;GIRAFFE; 3970; 390;   4.470;   0.140;  -0.067;   0.220; ;  70.800;        ;    ;   0.851;        ;  24.198;   0.349; 0.993;      ; 337;119.24942;-61.10894
07570068-6057296;NGC2516;GIRAFFE; 4841; 198;   4.540;   0.340;  -0.065;   0.140; ;  64.300;        ;    ;   0.973;        ;  24.546;   0.244;      ;      ; 338;119.25283;-60.95822
07570096-6044322;NGC2516;GIRAFFE; 3517;  28;   4.360;   0.190;   0.255;        ; ; 153.300;        ;    ;   0.822;        ;  24.264;   0.580; 0.991;      ; 339;119.25400;-60.74228
07570115-6108175;NGC2516;GIRAFFE; 4973; 153;   3.336;   0.276;  -0.014;   0.121;<;  16.100;        ;   3;   1.015;        ; -20.885;   0.244;      ;      ; 340;119.25479;-61.13819
07570128-6052061;NGC2516;GIRAFFE; 4080; 273;   4.740;   0.250;   0.021;   0.190; ; 127.250;        ;    ;   0.867;        ;  23.597;   0.263; 0.993;      ; 341;119.25533;-60.86836
07570128-6101101;NGC2516;GIRAFFE; 3540;  27;   4.480;   0.190;   0.455;        ; ; 149.900;        ;    ;   0.810;        ;  24.441;   0.482; 0.991;      ; 342;119.25533;-61.01947
07570134-6042136;NGC2516;GIRAFFE; 4536; 307;   4.630;   0.170;  -0.005;   0.130; ;  27.800;        ;    ;   0.942;        ;  23.951;   0.245; 0.993;      ; 343;119.25558;-60.70378
07570153-6106129;NGC2516;GIRAFFE; 5174;  37;   3.920;   0.150;  -0.083;   0.150; ;  36.233;        ;    ;   0.986;        ;  11.353;   0.256;      ;      ; 344;119.25637;-61.10358
07570160-6103085;NGC2516;GIRAFFE; 5833; 105;   4.320;   0.280;  -0.220;   0.230; ; 122.933;        ;    ;   0.998;        ;  22.373;   0.243; 0.970;      ; 345;119.25667;-61.05236
07570240-6102049;NGC2516;GIRAFFE; 6500; 234;   4.510;   0.530;  -0.105;   0.130; ;  42.200;        ;    ;   0.999;        ;  25.238;   0.246; 0.974;      ; 346;119.26000;-61.03469
07570251-6047567;NGC2516;GIRAFFE; 4235; 348;   4.850;   0.290;  -0.099;   0.160; ;  35.600;        ;    ;   0.887;        ;  24.181;   0.252; 0.993;      ; 347;119.26046;-60.79908
07570309-6032524;NGC2516;GIRAFFE; 5952; 105;   4.250;   0.190;  -0.171;   0.150; ; 137.000;        ;    ;   0.999;        ;  52.262;   0.241; 0.166;      ; 348;119.26287;-60.54789
07570312-6021415;NGC2516;GIRAFFE; 4911; 257;   3.030;   0.450;  -0.170;   0.230; ;  37.500;        ;    ;   1.010;        ;  28.013;   0.245;      ;      ; 349;119.26300;-60.36153
07570332-6108161;NGC2516;GIRAFFE; 5586;  29;   4.340;   0.210;  -0.064;   0.190; ; 121.800;        ;    ;        ;        ;  11.367;   0.428; 0.385;      ; 350;119.26383;-61.13781
07570418-6052438;NGC2516;GIRAFFE; 5034; 112;   3.340;   0.180;  -0.261;   0.190; ;  38.800;        ;    ;   0.997;        ;  18.519;   0.260;      ;      ; 351;119.26742;-60.87883
07570537-6059115;NGC2516;GIRAFFE; 4942; 192;   3.480;   0.350;   0.005;   0.170; ;  15.700;        ;    ;   0.999;        ;  -0.020;   0.246;      ;      ; 352;119.27237;-60.98653
07570701-6102081;NGC2516;GIRAFFE; 3852; 260;   4.540;   0.140;  -0.026;   0.120; ;  83.100;        ;    ;   0.818;        ;  23.958;   0.451; 0.993;      ; 353;119.27921;-61.03558
07570882-6108507;NGC2516;GIRAFFE; 4747; 234;   4.600;   0.320;   0.011;   0.120; ;  40.033;        ;    ;   0.966;        ;  21.219;   0.244;      ;      ; 354;119.28675;-61.14742
07570886-6106462;NGC2516;GIRAFFE; 4782; 237;   4.500;   0.360;   0.031;   0.130; ;  87.833;        ;    ;   0.972;        ;  23.294;   0.242; 0.991;      ; 355;119.28692;-61.11283
07570892-6129186;NGC2516;GIRAFFE; 4862;    ;   2.492;        ;  -0.469;        ; ;        ;        ;    ;        ;        ;  23.282;   1.014; 0.990;      ; 356;119.28717;-61.48850
07570938-6048027;NGC2516;GIRAFFE; 6293; 184;   4.480;   0.480;  -0.145;   0.130; ;  96.367;        ;    ;   0.999;        ;  23.630;   0.244; 0.993;      ; 357;119.28908;-60.80075
07570960-6056067;NGC2516;GIRAFFE; 3845; 385;   4.580;   0.100;  -0.076;   0.170; ; 125.100;        ;    ;   0.815;        ;  23.751;   0.403; 0.993;      ; 358;119.29000;-60.93519
07570970-6032134;NGC2516;GIRAFFE; 3977; 376;   4.860;   0.220;  -0.516;   0.360; ;  72.200;        ;    ;   0.816;        ;  23.783;   0.284; 0.993;      ; 359;119.29042;-60.53706
07570982-6024219;NGC2516;GIRAFFE; 5027;  97;   4.550;   0.350;  -0.050;   0.130; ;  24.400;        ;    ;   0.972;        ;  61.331;   0.245;      ;      ; 360;119.29092;-60.40608
07570998-6044103;NGC2516;GIRAFFE; 5838; 140;   4.390;   0.320;  -0.253;   0.230; ; 143.700;        ;    ;   0.997;        ;  24.632;   0.242; 0.989;      ; 361;119.29158;-60.73619
07571030-6044527;NGC2516;GIRAFFE; 4797; 206;   2.790;   0.290;  -0.176;   0.230; ;  28.000;        ;    ;   1.011;        ;  71.254;   0.243;      ;      ; 362;119.29292;-60.74797
07571035-6101134;NGC2516;GIRAFFE; 3564;  24;   4.790;   0.190;   0.320;        ; ; 210.900;        ;    ;   0.780;        ;  21.930;   1.017; 0.967;      ; 363;119.29312;-61.02039
07571050-6039362;NGC2516;GIRAFFE; 5304; 141;   4.480;   0.310;  -0.115;   0.140; ; 129.467;        ;    ;   0.984;        ;  27.508;   0.241; 0.817;      ; 364;119.29375;-60.66006
07571065-6111160;NGC2516;GIRAFFE; 4106; 401;   4.380;   0.200;   0.110;   0.210; ; 121.600;        ;    ;   0.902;        ;  23.138;   0.255; 0.990;      ; 365;119.29437;-61.18778
07571082-6049067;NGC2516;GIRAFFE; 3668; 186;   4.600;   0.160;  -0.026;   0.140; ; 124.000;        ;    ;   0.806;        ;  23.804;   0.473; 0.993;      ; 366;119.29508;-60.81853
07571084-6050501;NGC2516;GIRAFFE; 6069; 204;   4.330;   0.190;  -0.192;   0.210; ; 129.233;        ;    ;   0.999;        ;  23.995;   0.242; 0.993;      ; 367;119.29517;-60.84725
07571090-6033392;NGC2516;GIRAFFE; 4834; 198;   2.760;   0.500;  -0.083;   0.190; ;  30.100;        ;    ;   1.017;        ;  59.675;   0.243;      ;      ; 368;119.29542;-60.56089
07571111-6048156;NGC2516;GIRAFFE; 5085;  96;   4.500;   0.500;   0.032;   0.120; ; 171.900;        ;    ;   0.983;        ;  24.039;   0.244; 0.993;      ; 369;119.29629;-60.80433
07571215-6033090;NGC2516;GIRAFFE; 4752; 605;   4.020;   0.070;   0.164;   0.200; ; 245.733;        ;    ;   0.980;        ;  23.154;   0.285; 0.990;      ; 370;119.30062;-60.55250
07571254-6102130;NGC2516;GIRAFFE; 3612;  20;   4.730;   0.180;  -0.788;        ; ; 141.000;        ;    ;   0.786;        ;  23.499;   0.516; 0.992;      ; 371;119.30225;-61.03694
07571300-6055159;NGC2516;GIRAFFE; 3601;  16;   4.730;   0.140;  -0.827;        ; ; 192.200;        ;    ;   0.786;        ;  23.194;   0.414; 0.991;      ; 372;119.30417;-60.92108
07571418-6040524;NGC2516;GIRAFFE; 5946; 147;   4.190;   0.210;  -0.256;   0.240; ; 149.700;        ;    ;   1.001;        ;  30.125;   0.241; 0.676;      ; 373;119.30908;-60.68122
07571474-6041418;NGC2516;GIRAFFE; 5072; 101;   4.570;   0.390;   0.126;   0.160; ; 135.500;        ;    ;   0.977;        ;  24.853;   0.243; 0.985;      ; 374;119.31142;-60.69494
07571524-6030065;NGC2516;GIRAFFE; 4450; 130;   2.390;   0.360;   0.142;   0.290; ;  35.500;        ;    ;   1.027;        ; 101.539;   0.244;      ;      ; 375;119.31350;-60.50181
07571540-6038534;NGC2516;GIRAFFE; 4674; 404;   4.350;   0.220;   0.119;   0.190; ; 259.100;        ;    ;   0.960;        ;  24.204;   0.243; 0.993;      ; 376;119.31417;-60.64817
07571593-6041269;NGC2516;GIRAFFE; 4201; 278;   4.910;   0.320;  -0.187;   0.200; ;  28.300;        ;    ;   0.877;        ;  22.963;   0.319; 0.987;      ; 377;119.31637;-60.69081
07571627-6047136;NGC2516;GIRAFFE; 6511; 210;   4.410;   0.390;  -0.118;   0.120; ;  52.500;        ;    ;   1.002;        ;  25.663;   0.242; 0.953;      ; 378;119.31779;-60.78711
07571639-6107463;NGC2516;GIRAFFE; 4276; 375;   4.890;   0.250;  -0.089;   0.140; ;  44.500;        ;    ;   0.886;        ;  23.701;   0.260; 0.993;      ; 379;119.31829;-61.12953
07571643-6102445;NGC2516;GIRAFFE; 3765; 399;   3.770;   0.190;   0.169;        ; ; 149.400;        ;    ;   0.873;        ;  26.906;   0.517; 0.844;      ; 380;119.31846;-61.04569
07572011-6107141;NGC2516;GIRAFFE; 5990; 194;   4.380;   0.230;  -0.108;   0.230; ;  82.750;        ;    ;   0.998;        ;  23.562;   0.244; 0.993;      ; 381;119.33379;-61.12058
07572080-6055434;NGC2516;GIRAFFE; 3873; 681;   4.630;   0.100;   0.078;   0.220; ;  53.000;        ;    ;   0.825;        ;  30.000;   0.292; 0.679;      ; 382;119.33667;-60.92872
07572083-6044035;NGC2516;GIRAFFE; 4842; 297;   4.300;   0.270;   0.097;   0.230; ; 235.767;        ;    ;   0.970;        ;  26.807;   0.247; 0.860;      ; 383;119.33679;-60.73431
07572240-6107074;NGC2516;GIRAFFE; 4352; 321;   4.540;   0.210;  -0.054;   0.150; ;  37.900;        ;    ;   0.934;        ;  22.523;   0.247; 0.976;      ; 384;119.34333;-61.11872
07572330-6055520;NGC2516;GIRAFFE; 6924;  24;   2.501;        ;   0.124;   0.020; ;   2.600;        ;    ;        ;        ;  23.857;   0.267; 0.991;      ; 385;119.34708;-60.93111
07572366-6106164;NGC2516;GIRAFFE; 5070;  88;   4.520;   0.280;  -0.024;   0.130; ;  25.500;        ;    ;   0.974;        ;  24.547;   0.244;      ;      ; 386;119.34858;-61.10456
07572432-6117295;NGC2516;GIRAFFE; 3550;  27;   5.130;   0.200;  -0.987;        ; ; 182.200;        ;    ;   0.750;        ;  23.412;   0.900; 0.990;      ; 387;119.35133;-61.29153
07572491-6043135;NGC2516;GIRAFFE; 4891; 212;   3.080;   0.590;  -0.097;   0.190; ;  32.900;        ;    ;   1.033;        ;  32.501;   0.243;      ;      ; 388;119.35379;-60.72042
07572522-6046473;NGC2516;GIRAFFE; 5988; 173;   4.550;   0.310;  -0.142;   0.160; ; 116.500;        ;    ;   0.993;        ;  23.434;   0.242; 0.992;      ; 389;119.35508;-60.77981
07572560-6056510;NGC2516;GIRAFFE; 4686; 182;   3.160;   0.420;   0.133;   0.220; ;  21.500;        ;    ;   1.001;        ;  79.623;   0.241;      ;      ; 390;119.35667;-60.94750
07572567-6117126;NGC2516;GIRAFFE; 4101; 246;   4.850;   0.330;  -0.226;   0.270; ;  25.200;        ;    ;   0.874;        ;  12.116;   0.265; 0.365;      ; 391;119.35696;-61.28683
07572609-6045401;NGC2516;GIRAFFE; 4382; 426;   4.360;   0.220;   0.083;   0.190; ; 100.667;        ;    ;   0.940;        ;  24.336;   0.249; 0.992;      ; 392;119.35871;-60.76114
07572645-6049131;NGC2516;GIRAFFE; 5917; 152;   4.120;   0.300;  -0.292;   0.150; ;  41.767;        ;    ;   1.003;        ; -23.346;   0.241;      ;      ; 393;119.36021;-60.82031
07572658-6042100;NGC2516;GIRAFFE; 3506;  26;   4.660;   0.170;   0.110;        ; ; 184.500;        ;    ;   0.796;        ;  22.342;   0.475; 0.973;      ; 394;119.36075;-60.70278
07572674-6055495;NGC2516;GIRAFFE; 4309; 420;   4.670;   0.210;  -0.135;   0.140; ;  32.267;        ;    ;   0.914;        ;  23.282;   0.251; 0.991;      ; 395;119.36142;-60.93042
07572844-6051295;NGC2516;GIRAFFE; 5791; 141;   4.490;   0.370;  -0.039;   0.140; ; 156.100;        ;    ;   0.995;        ;  27.942;   0.241; 0.793;      ; 396;119.36850;-60.85819
07572926-6046083;NGC2516;GIRAFFE; 4689;1131;   3.170;   0.370;   0.520;   0.050; ;        ;        ;    ;        ;        ;  37.139;   4.264; 0.609;      ; 397;119.37192;-60.76897
07572938-6050104;NGC2516;GIRAFFE; 5646; 147;   4.380;   0.290;  -0.161;   0.200; ;  60.900;        ;    ;   0.994;        ;  21.871;   0.243;      ;      ; 398;119.37242;-60.83622
07573082-6047208;NGC2516;GIRAFFE; 3949; 353;   4.430;   0.170;  -0.059;   0.210; ;  81.800;        ;    ;   0.862;        ;  25.464;   0.286; 0.962;      ; 399;119.37842;-60.78911
07573094-6038254;NGC2516;GIRAFFE; 3676;  23;   4.820;   0.190;   0.166;        ; ; 114.000;        ;    ;   0.791;        ;  23.952;   0.481; 0.993;      ; 400;119.37892;-60.64039
07573119-6112220;NGC2516;GIRAFFE; 5044;  86;   3.620;   0.240;   0.042;   0.130; ;  36.700;        ;    ;   0.993;        ;  34.092;   0.246;      ;      ; 401;119.37996;-61.20611
07573153-6042108;NGC2516;GIRAFFE; 5211; 112;   4.470;   0.460;   0.015;   0.130; ; 197.650;        ;    ;   0.986;        ;  24.238;   0.243; 0.992;      ; 402;119.38137;-60.70300
07573278-6033368;NGC2516;GIRAFFE; 3601;  19;   4.540;   0.160;  -0.211;        ; ; 150.500;        ;    ;   0.803;        ;  26.483;   1.804; 0.932;      ; 403;119.38658;-60.56022
07573339-6032474;NGC2516;GIRAFFE; 3433;  33;   4.630;   0.200;  -0.006;        ; ; 151.200;        ;    ;   0.808;        ;  22.147;   0.614; 0.969;      ; 404;119.38912;-60.54650
07573354-6050406;NGC2516;GIRAFFE; 3573;  21;   4.930;   0.170;   0.314;        ; ; 177.900;        ;    ;   0.766;        ;  25.710;   3.341; 0.973;      ; 405;119.38975;-60.84461
07573365-6115183;NGC2516;GIRAFFE; 3877; 344;   4.750;   0.170;   0.104;   0.240; ; 145.200;        ;    ;   0.781;        ;  19.575;   1.378; 0.805;      ; 406;119.39021;-61.25508
07573430-6023282;NGC2516;GIRAFFE; 4452; 491;   4.330;   0.220;   0.116;   0.190; ; 200.600;        ;    ;   0.956;        ;  24.274;   0.247; 0.992;      ; 407;119.39292;-60.39117
07573608-6048128;NGC2516;GIRAFFE; 5601; 115;   4.516;   0.249;  -0.023;   0.092; ; 155.000;   2.000;   0;   0.995;        ;  22.341;   0.242;      ;      ; 408;119.40033;-60.80356
07573634-6121293;NGC2516;GIRAFFE; 3970; 280;   4.780;   0.240;  -0.016;   0.200; ;  29.700;        ;    ;   0.849;        ;  23.196;   0.298; 0.990;      ; 409;119.40142;-61.35814
07573649-6019060;NGC2516;GIRAFFE; 4443;    ;   2.480;        ;   0.156;        ; ;  66.900;        ;    ;        ;        ; 498.345;   7.354;      ;      ; 410;119.40204;-60.31833
07573650-6102085;NGC2516;GIRAFFE; 4368; 270;   3.760;   0.140;   0.104;   0.040; ; 180.000;        ;    ;   0.969;        ;   5.011;   0.254; 0.219;      ; 411;119.40208;-61.03569
07573664-6042168;NGC2516;GIRAFFE; 5760; 135;   4.350;   0.060;   0.180;   0.120; ;  21.800;        ;    ;   0.988;        ;  11.341;   0.241;      ;      ; 412;119.40267;-60.70467
07573777-6111491;NGC2516;GIRAFFE; 4248; 433;   4.500;   0.110;   0.112;   0.210; ;  78.300;        ;    ;   0.919;        ;  26.467;   0.522; 0.900;      ; 413;119.40737;-61.19697
07573812-6027181;NGC2516;GIRAFFE; 3631; 121;   4.400;   0.130;  -0.046;   0.120; ; 103.800;        ;    ;   0.821;        ;   3.179;   0.325; 0.174;      ; 414;119.40883;-60.45503
07573888-6043529;NGC2516;GIRAFFE; 4775; 250;   4.500;   0.400;  -0.001;   0.140; ;  70.400;        ;    ;   0.974;        ;  23.493;   0.244;      ;      ; 415;119.41200;-60.73136
07573891-6038168;NGC2516;GIRAFFE; 3405;  37;   4.850;   0.210;   0.296;        ; ; 122.700;        ;    ;   0.793;        ;   7.464;   0.678; 0.229;      ; 416;119.41212;-60.63800
07573908-6026036;NGC2516;GIRAFFE; 4875; 216;   4.410;   0.340;  -0.074;   0.130; ;  20.800;        ;    ;   0.974;        ;  27.383;   0.247;      ;      ; 417;119.41283;-60.43433
07573915-6102095;NGC2516;GIRAFFE; 6084; 198;   4.130;   0.070;  -0.297;   0.350; ;  75.000;        ;    ;   1.001;        ;  24.254;   0.243; 0.992;      ; 418;119.41312;-61.03597
07573937-6028347;NGC2516;GIRAFFE; 4289; 383;   4.330;   0.260;   0.106;   0.190; ;  32.800;        ;    ;   0.936;        ;  25.476;   0.249; 0.962;      ; 419;119.41404;-60.47631
07573984-6046394;NGC2516;GIRAFFE; 4262; 462;   4.310;   0.280;   0.111;   0.190; ;  53.900;        ;    ;   0.933;        ;  23.720;   0.252; 0.993;      ; 420;119.41600;-60.77761
07574058-6038301;NGC2516;GIRAFFE; 3463;  39;   4.750;   0.240;   0.169;        ; ;  78.000;        ;    ;   0.793;        ;  20.720;   0.999; 0.891;      ; 421;119.41908;-60.64169
07574272-6044207;NGC2516;GIRAFFE; 6104; 190;   4.290;   0.140;  -0.240;   0.230; ; 104.633;        ;    ;   0.999;        ;  24.743;   0.241; 0.987;      ; 422;119.42800;-60.73908
07574418-6045153;NGC2516;GIRAFFE; 3708; 472;   4.890;   0.630;  -0.624;   0.450; ; 108.700;        ;    ;   0.821;        ;  -6.065;   0.394; 0.112;      ; 423;119.43408;-60.75425
07574472-6123326;NGC2516;GIRAFFE; 3742; 307;   4.220;   0.230;   0.107;        ; ; 149.100;        ;    ;   0.834;        ;  23.781;   0.725; 0.991;      ; 424;119.43633;-61.39239
07574508-6038277;NGC2516;GIRAFFE; 3936; 473;   4.990;   0.170;  -0.405;   0.160; ; 127.700;        ;    ;   0.794;        ;   9.748;   0.533; 0.271;      ; 425;119.43783;-60.64103
07574552-6100231;NGC2516;GIRAFFE; 5113; 107;   4.540;   0.520;   0.050;   0.120; ; 149.500;        ;    ;   0.980;        ;  23.560;   0.243; 0.993;      ; 426;119.43967;-61.00642
07574613-6023315;NGC2516;GIRAFFE; 3898; 343;   4.560;   0.170;  -0.667;   0.520; ;  79.400;        ;    ;   0.837;        ;  79.167;   0.437; 0.083;      ; 427;119.44221;-60.39208
07574651-6027229;NGC2516;GIRAFFE; 3745; 305;   4.490;   0.210;  -0.591;        ; ; 175.300;        ;    ;   0.810;        ;  24.238;   0.508; 0.991;      ; 428;119.44379;-60.45636
07574677-6030471;NGC2516;GIRAFFE; 5189;  59;   4.280;   0.410;   0.033;   0.140; ;  34.600;        ;    ;   0.983;        ;  88.108;   0.244;      ;      ; 429;119.44487;-60.51308
07574708-6051389;NGC2516;GIRAFFE; 4170; 363;   4.610;   0.100;   0.100;   0.200; ;  47.000;        ;    ;   0.901;        ;  25.400;   0.251; 0.964;      ; 430;119.44617;-60.86081
07574742-6040003;NGC2516;GIRAFFE; 4744;    ;   2.821;        ;  -0.142;        ; ;        ;        ;    ;        ;        ;  24.428;   1.101; 0.987;      ; 431;119.44758;-60.66675
07574792-6056131;NGC2516;GIRAFFE; 5560; 121;   4.526;   0.227;  -0.002;   0.092; ; 157.500;  17.000;   0;   0.991;        ;  24.724;   0.242;      ;      ; 432;119.44967;-60.93697
07574834-6031307;NGC2516;GIRAFFE; 6196; 226;   4.160;   0.180;  -0.229;   0.140; ;  74.400;        ;    ;   0.999;        ;  13.016;   0.241; 0.462;      ; 433;119.45142;-60.52519
07575101-6024111;NGC2516;GIRAFFE; 3947; 422;   4.350;   0.210;   0.058;   0.290; ;  64.300;        ;    ;   0.860;        ;  22.475;   0.486; 0.974;      ; 434;119.46254;-60.40308
07575115-6042107;NGC2516;GIRAFFE; 3823; 349;   4.060;   0.230;  -0.462;        ; ; 124.900;        ;    ;   0.857;        ;  23.488;   0.615; 0.992;      ; 435;119.46312;-60.70297
07575159-6106547;NGC2516;GIRAFFE; 3899; 427;   4.690;   0.170;  -0.076;   0.140; ; 163.800;        ;    ;   0.807;        ;  23.531;   0.749; 0.991;      ; 436;119.46496;-61.11519
07575188-6104220;NGC2516;GIRAFFE; 4149; 309;   4.770;   0.230;   0.078;   0.220; ;  25.733;        ;    ;   0.881;        ;  24.054;   0.263; 0.993;      ; 437;119.46617;-61.07278
07575215-6100318;NGC2516;GIRAFFE; 5304; 120;   4.494;   0.247;  -0.087;   0.099; ; 107.400;   2.300;   0;   0.990;        ;  23.307;   0.243;      ;      ; 438;119.46729;-61.00883
07575281-6030478;NGC2516;GIRAFFE; 3920; 177;   4.730;   0.180;   0.007;   0.190; ;  85.567;        ;    ;   0.833;        ;  22.337;   0.318; 0.969;      ; 439;119.47004;-60.51328
07575299-6019360;NGC2516;GIRAFFE; 3565;  30;   4.460;   0.230;  -0.136;        ; ;  57.600;        ;    ;   0.810;        ;  65.751;   0.566; 0.084;      ; 440;119.47079;-60.32667
07575479-6051450;NGC2516;GIRAFFE; 5002;  75;   2.830;   0.280;  -0.115;   0.180; ;  16.100;        ;    ;   1.017;        ;  20.310;   0.241;      ;      ; 441;119.47829;-60.86250
07575482-6050269;NGC2516;GIRAFFE; 3910; 208;   4.650;   0.120;   0.000;   0.200; ; 127.600;        ;    ;   0.828;        ;  23.414;   0.334; 0.992;      ; 442;119.47842;-60.84081
07575542-6048272;NGC2516;GIRAFFE; 5823; 104;   4.240;   0.170;  -0.551;   0.500; ; 115.600;        ;    ;   0.996;        ;  24.473;   0.245; 0.990;      ; 443;119.48092;-60.80756
07575561-6029074;NGC2516;GIRAFFE; 4660; 129;   2.840;   0.390;   0.108;   0.260; ;  38.700;        ;    ;   1.006;        ;  51.336;   0.244;      ;      ; 444;119.48171;-60.48539
07575562-6036060;NGC2516;GIRAFFE; 4199; 432;   4.460;   0.150;   0.087;   0.190; ;  78.300;        ;    ;   0.911;        ;  24.435;   0.252; 0.991;      ; 445;119.48175;-60.60167
07575611-6054591;NGC2516;GIRAFFE; 5137;  91;   4.410;   0.390;   0.033;   0.120; ; 217.000;        ;    ;   0.982;        ;  24.230;   0.242; 0.993;      ; 446;119.48379;-60.91642
07575767-6053390;NGC2516;GIRAFFE; 4946; 463;   4.120;   0.120;  -0.638;   0.680; ; 256.267;        ;    ;   0.979;        ;  24.218;   0.249; 0.993;      ; 447;119.49029;-60.89417
